30815714,06/10/2015 12:00:00 AM,06/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,44 GRAHAM AVENUE,GRAHAM AVENUE,FIELDSTONE ROAD,MERRILL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/10/2015 12:19:46 PM,06/16/2015 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,937281,162704,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.613136810998704,-74.16917113328189,"(40.613136810998704, -74.16917113328189)"
30816522,06/10/2015 12:00:00 AM,05/26/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,818 EAST 167TH STREET,EAST 167TH STREET,,,,,LATLONG,BRONX,,N/A,Pending,07/10/2015 02:19:15 PM,06/10/2015 02:23:51 PM,Unspecified BRONX,BRONX,1011990,240400,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82647442309575,-73.8997668467215,"(40.82647442309575, -73.8997668467215)"
30816526,06/10/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11101,53-13 VAN DAM STREET,VAN DAM STREET,35 STREET,GREENPOINT AVENUE,,,ADDRESS,Long Island City,,N/A,Assigned,07/10/2015 12:38:43 PM,06/18/2015 08:55:10 AM,02 QUEENS,QUEENS,1001637,207139,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73520826846601,-73.93726148024224,"(40.73520826846601, -73.93726148024224)"
30816601,06/10/2015 12:00:00 AM,06/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,413 JERSEY STREET,JERSEY STREET,WINTER AVENUE,BRIGHTON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/10/2015 12:52:32 PM,06/23/2015 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,959962,171842,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63830989071286,-74.08751254273248,"(40.63830989071286, -74.08751254273248)"
30816602,06/11/2015 12:00:00 AM,06/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11432,160-02 HILLSIDE AVENUE,HILLSIDE AVENUE,160 STREET,161 STREET,,,ADDRESS,Jamaica,,N/A,Closed,07/11/2015 12:30:19 AM,06/22/2015 12:00:00 AM,12 QUEENS,QUEENS,1039222,197286,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.708010487655756,-73.8017221265607,"(40.708010487655756, -73.8017221265607)"
30816691,06/10/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11221,30 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,,,,,LATLONG,BROOKLYN,,N/A,Assigned,07/10/2015 09:07:58 PM,07/08/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1003283,191838,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.693207301612034,-73.93136538494304,"(40.693207301612034, -73.93136538494304)"
30816692,06/10/2015 12:00:00 AM,06/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10469,2705 SEYMOUR AVENUE,SEYMOUR AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/10/2015 10:54:42 PM,06/24/2015 12:00:00 AM,11 BRONX,BRONX,1026777,254688,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86563190314159,-73.84624634032608,"(40.86563190314159, -73.84624634032608)"
30817593,06/10/2015 12:00:00 AM,06/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226,2520 TILDEN AVENUE,TILDEN AVENUE,LOTT STREET,VERONICA PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/10/2015 09:23:52 AM,06/15/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,997097,174888,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64669448882778,-73.95370492488642,"(40.64669448882778, -73.95370492488642)"
30817594,06/10/2015 12:00:00 AM,06/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,65 GROVE STREET,GROVE STREET,BUSHWICK AVENUE,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,07/10/2015 09:26:20 PM,06/25/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005940,191507,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.692292670506745,-73.92178508775201,"(40.692292670506745, -73.92178508775201)"
30817596,06/10/2015 12:00:00 AM,06/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11233,HANCOCK STREET,HANCOCK STREET,RALPH AVENUE,HOWARD AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,07/10/2015 07:13:14 AM,06/23/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1005903,189128,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685762955538046,-73.92192615709062,"(40.685762955538046, -73.92192615709062)"
