33965122,07/29/2016 12:00:00 AM,07/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,WEST 114 STREET,WEST 114 STREET,LENOX AVENUE,ST NICHOLAS AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,08/28/2016 08:07:36 AM,07/29/2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,997641,231157,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80113838210985,-73.95163262232967,"(40.80113838210985, -73.95163262232967)"
33965138,07/29/2016 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,6505 AMBOY ROAD,AMBOY ROAD,MOUNT LORETTO PARK BOUNDARY,GEORGIA COURT,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,08/28/2016 12:00:48 PM,07/29/2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,923190,128763,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.51988975803807,-74.21961687702365,"(40.51988975803807, -74.21961687702365)"
33965173,07/29/2016 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,405 EAST 105TH STREET,EAST 105TH STREET,,,,,LATLONG,NEW YORK,,N/A,Assigned,08/28/2016 07:47:07 AM,07/29/2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1000889,226764,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78907527080216,-73.93991195566909,"(40.78907527080216, -73.93991195566909)"
33965382,07/29/2016 12:00:00 AM,08/22/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11208,SUTTER AVENUE,SUTTER AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,08/28/2016 09:27:16 PM,08/22/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1022510,184933,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67419243983348,-73.86207048246035,"(40.67419243983348, -73.86207048246035)"
33965682,07/29/2016 12:00:00 AM,05/12/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377,39-12 61 STREET,61 STREET,39 AVENUE,LONG ISLAND RAILROAD,,,ADDRESS,Woodside,,N/A,Pending,08/28/2016 02:43:37 PM,05/12/2016 12:00:00 AM,02 QUEENS,QUEENS,1011164,211366,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74678646507544,-73.90286776442736,"(40.74678646507544, -73.90286776442736)"
33965714,07/29/2016 12:00:00 AM,08/05/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11231,PRESIDENT STREET,PRESIDENT STREET,COURT STREET,SMITH STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,08/28/2016 03:37:25 PM,08/05/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,985560,187515,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68136202694494,-73.99527686828435,"(40.68136202694494, -73.99527686828435)"
33965894,07/29/2016 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11225,395 MAPLE STREET,MAPLE STREET,NEW YORK AVENUE,MIAMI COURT,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/28/2016 12:48:51 PM,07/29/2016 12:00:00 AM,09 BROOKLYN,BROOKLYN,998763,180107,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.661016928452355,-73.94769014627185,"(40.661016928452355, -73.94769014627185)"
33965923,07/29/2016 12:00:00 AM,08/17/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11233,PACIFIC STREET,PACIFIC STREET,UTICA AVENUE,ROCHESTER AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,08/28/2016 08:12:37 PM,08/17/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1003944,185759,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.676520394593105,-73.92899953182283,"(40.676520394593105, -73.92899953182283)"
36805632,07/27/2017 12:00:00 AM,07/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,939 SAINT MARKS AVENUE,SAINT MARKS AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,08/26/2017 08:31:52 AM,07/28/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1000799,185185,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67495133243204,-73.94033923699864,"(40.67495133243204, -73.94033923699864)"
33966071,07/29/2016 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,492 HART STREET,HART STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/28/2016 12:04:38 PM,07/29/2016 12:00:00 AM,04 BROOKLYN,BROOKLYN,1003320,192699,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.695570466732995,-73.93122952232025,"(40.695570466732995, -73.93122952232025)"
