18351906,07/27/2010 12:00:00 AM,07/29/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,444 MANOR ROAD,MANOR ROAD,RICE AVENUE,POTTER AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/26/2010 02:34:48 PM,07/30/2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949936,164026,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6168234692288,-74.12359763225083,"(40.6168234692288, -74.12359763225083)"
18351908,07/27/2010 12:00:00 AM,02/07/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2720 GRANDCONCOURSE,GRANDCONCOURSE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,,,ADDRESS,BRONX,,N/A,Closed,08/26/2010 02:57:14 PM,02/07/2011 12:00:00 AM,Unspecified BRONX,BRONX,1013785,255380,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86758426084022,-73.89321498210387,"(40.86758426084022, -73.89321498210387)"
18351956,07/27/2010 12:00:00 AM,07/29/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,101 WEST 106 STREET,WEST 106 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,08/26/2010 05:00:32 PM,10/08/2010 12:00:00 AM,07 MANHATTAN,MANHATTAN,994413,230532,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79942723045277,-73.96329288231652,"(40.79942723045277, -73.96329288231652)"
18352001,07/27/2010 12:00:00 AM,10/21/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10011,,,9 AVENUE,WEST 17 STREET,9 AVENUE,WEST 17 STREET,INTERSECTION,NEW YORK,,N/A,Closed,08/26/2010 10:49:25 PM,10/25/2010 12:00:00 AM,04 MANHATTAN,MANHATTAN,983150,209922,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74286393470359,-74.00396964950289,"(40.74286393470359, -74.00396964950289)"
18352010,07/27/2010 12:00:00 AM,06/24/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11428,211-69 JAMAICA AVENUE,JAMAICA AVENUE,HOLLIS COURT BOULEVARD,212 STREET,,,ADDRESS,QUEENS VILLAGE,,N/A,Pending,08/26/2010 10:18:25 AM,07/27/2010 10:30:58 AM,13 QUEENS,QUEENS,1054254,200077,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71556492718736,-73.74747462648703,"(40.71556492718736, -73.74747462648703)"
18352022,07/27/2010 12:00:00 AM,07/28/2010 10:28:35 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11385,,,SENECA AVENUE,GEORGE STREET,SENECA AVENUE,GEORGE STREET,INTERSECTION,RIDGEWOOD,,N/A,Closed,08/26/2010 12:34:06 PM,07/29/2010 12:00:00 AM,05 QUEENS,QUEENS,1011556,194015,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.699160998424944,-73.90152343994264,"(40.699160998424944, -73.90152343994264)"
18352044,07/27/2010 12:00:00 AM,08/09/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10451,260 EAST 161 STREET,EAST 161 STREET,GRANT AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,08/26/2010 12:46:43 PM,08/09/2010 12:00:00 AM,Unspecified BRONX,BRONX,1006718,240106,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.825682461225256,-73.91881717681055,"(40.825682461225256, -73.91881717681055)"
18352057,07/27/2010 12:00:00 AM,01/05/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10012,118 MACDOUGAL STREET,MACDOUGAL STREET,BLEECKER STREET,MINETTA LANE,,,ADDRESS,NEW YORK,,N/A,Closed,08/26/2010 03:58:23 PM,01/06/2011 12:00:00 AM,02 MANHATTAN,MANHATTAN,984061,205146,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72975506082844,-74.00068192378622,"(40.72975506082844, -74.00068192378622)"
18352179,07/27/2010 12:00:00 AM,07/29/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,19 GOODWIN AVENUE,GOODWIN AVENUE,DEAD END,SOUTH GREENLEAF AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/26/2010 02:53:51 PM,07/30/2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949680,163947,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6166056356748,-74.12451932810633,"(40.6166056356748, -74.12451932810633)"
18352306,07/27/2010 12:00:00 AM,08/03/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10026,392 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST 116 STREET,WEST 117 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,08/26/2010 01:48:00 PM,08/03/2010 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,996295,232733,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80546600633532,-73.95649145422924,"(40.80546600633532, -73.95649145422924)"
