24017649,09/13/2012 12:00:00 AM,09/25/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10128,309 EAST 93 STREET,EAST 93 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/13/2012 02:36:40 PM,09/25/2012 12:00:00 AM,08 MANHATTAN,MANHATTAN,998650,224227,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78211581597427,-73.94800304204733,"(40.78211581597427, -73.94800304204733)"
24017650,09/13/2012 12:00:00 AM,09/19/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10002,,,CLINTON STREET,BROOME STREET,CLINTON STREET,BROOME STREET,INTERSECTION,NEW YORK,,N/A,Closed,10/13/2012 11:18:07 AM,09/19/2012 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,988075,200463,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71690053481941,-73.986201823102,"(40.71690053481941, -73.986201823102)"
24017716,09/13/2012 12:00:00 AM,07/30/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10460,893 CROTONA PARK NORTH,CROTONA PARK NORTH,BEND,EAST 175 STREET,,,ADDRESS,BRONX,,N/A,Pending,10/13/2012 09:55:24 AM,09/13/2012 10:00:41 AM,06 BRONX,BRONX,1015124,245155,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83951511985586,-73.88842086721222,"(40.83951511985586, -73.88842086721222)"
24017717,09/13/2012 12:00:00 AM,09/21/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1820 PALMETTO STREET,PALMETTO STREET,SENECA AVENUE,,,,ADDRESS,RIDGEWOOD,,N/A,Closed,10/13/2012 11:26:33 AM,09/21/2012 12:00:00 AM,05 QUEENS,QUEENS,1009955,195479,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70318412878659,-73.90729170588125,"(40.70318412878659, -73.90729170588125)"
24017718,09/13/2012 12:00:00 AM,09/18/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11416,95-23 78 STREET,78 STREET,95 AVENUE,97 AVENUE,,,ADDRESS,OZONE PARK,,N/A,Closed,10/13/2012 08:06:47 PM,09/18/2012 12:00:00 AM,09 QUEENS,QUEENS,1022812,188158,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68304301339259,-73.86096330319589,"(40.68304301339259, -73.86096330319589)"
24017719,09/13/2012 12:00:00 AM,09/14/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11214,8874 17 AVENUE,17 AVENUE,CROPSEY AVENUE,17 COURT,,,ADDRESS,BROOKLYN,,N/A,Closed,10/13/2012 11:36:57 AM,09/14/2012 12:00:00 AM,11 BROOKLYN,BROOKLYN,981342,159038,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60319840280015,-74.01047235668861,"(40.60319840280015, -74.01047235668861)"
24017720,09/13/2012 12:00:00 AM,09/25/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10065,38 EAST 68 STREET,EAST 68 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/13/2012 11:57:20 AM,09/25/2012 12:00:00 AM,08 MANHATTAN,MANHATTAN,993402,219471,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.769068838458665,-73.96695951977495,"(40.769068838458665, -73.96695951977495)"
24018581,09/13/2012 12:00:00 AM,08/09/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,1160 HALSEY STREET,HALSEY STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,10/13/2012 08:24:58 PM,09/13/2012 08:31:53 PM,04 BROOKLYN,BROOKLYN,1009070,190864,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69051956031752,-73.91050057270257,"(40.69051956031752, -73.91050057270257)"
24018582,09/13/2012 12:00:00 AM,09/17/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,1540 VICTORY BOULEVARD,VICTORY BOULEVARD,ROYAL OAK ROAD,BRENTON PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,10/13/2012 08:57:56 AM,09/17/2012 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,952375,162877,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.613678814726065,-74.11480703969197,"(40.613678814726065, -74.11480703969197)"
24018583,09/13/2012 12:00:00 AM,12/27/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211,947 GRAND STREET,GRAND STREET,CATHERINE STREET,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/13/2012 12:44:53 PM,12/27/2012 12:00:00 AM,01 BROOKLYN,BROOKLYN,1001880,199046,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.712994470170514,-73.93640585005394,"(40.712994470170514, -73.93640585005394)"
