23372752,06/06/2012 12:00:00 AM,07/11/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11236,717 EAST 88 STREET,EAST 88 STREET,GLENWOOD ROAD,FLATLANDS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/06/2012 02:29:07 PM,07/11/2012 12:00:00 AM,18 BROOKLYN,BROOKLYN,1009570,172629,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64046714623292,-73.90876608820594,"(40.64046714623292, -73.90876608820594)"
23372754,06/06/2012 12:00:00 AM,06/08/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11435,111-45 144 STREET,144 STREET,111 AVENUE,LINDEN BOULEVARD,,,ADDRESS,JAMAICA,,N/A,Closed,07/06/2012 02:32:10 PM,06/08/2012 12:00:00 AM,12 QUEENS,QUEENS,1039674,188992,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68524262558338,-73.80016006628433,"(40.68524262558338, -73.80016006628433)"
23372756,06/06/2012 12:00:00 AM,05/11/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10026,53 WEST 116 STREET,WEST 116 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,07/06/2012 12:46:51 PM,06/06/2012 12:55:02 PM,10 MANHATTAN,MANHATTAN,998489,231313,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.801565233496,-73.9485693740907,"(40.801565233496, -73.9485693740907)"
23372757,06/06/2012 12:00:00 AM,07/18/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11238,432 CLERMONT AVENUE,CLERMONT AVENUE,GREENE AVENUE,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/06/2012 10:07:37 AM,07/18/2012 12:00:00 AM,02 BROOKLYN,BROOKLYN,992787,188804,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68489601820757,-73.96921869223263,"(40.68489601820757, -73.96921869223263)"
23373564,06/06/2012 12:00:00 AM,06/12/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1255 WEBSTER AVENUE,WEBSTER AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/06/2012 07:11:28 AM,06/12/2012 12:00:00 AM,04 BRONX,BRONX,1009383,242809,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.833094237517365,-73.9091777076508,"(40.833094237517365, -73.9091777076508)"
23373821,06/06/2012 12:00:00 AM,07/23/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,654 SNEDIKER AVENUE,SNEDIKER AVENUE,NEW LOTS AVENUE,LINDEN BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,07/06/2012 12:21:30 PM,07/23/2012 12:00:00 AM,05 BROOKLYN,BROOKLYN,1012469,179300,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65876881938274,-73.89829240952965,"(40.65876881938274, -73.89829240952965)"
23374336,06/06/2012 12:00:00 AM,06/29/2012 12:19:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10036,404 WEST 46 STREET,WEST 46 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/06/2012 07:23:00 AM,06/29/2012 12:19:47 PM,04 MANHATTAN,MANHATTAN,986700,216583,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.761146422597996,-73.9911560810415,"(40.761146422597996, -73.9911560810415)"
23374338,06/06/2012 12:00:00 AM,05/08/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10474,636 FAILE STREET,FAILE STREET,RANDALL AVENUE,SPOFFORD AVENUE,,,ADDRESS,BRONX,,N/A,Pending,07/06/2012 06:45:55 PM,06/06/2012 06:59:21 PM,02 BRONX,BRONX,1015774,235550,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.813149856582136,-73.88611688842032,"(40.813149856582136, -73.88611688842032)"
23374341,06/06/2012 12:00:00 AM,06/20/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1677 PALMETTO STREET,PALMETTO STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Closed,07/06/2012 11:35:13 AM,06/20/2012 12:00:00 AM,05 QUEENS,QUEENS,1009380,194749,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70118210264611,-73.9093682377672,"(40.70118210264611, -73.9093682377672)"
23374343,06/06/2012 12:00:00 AM,05/09/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,80 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 114 STREET,WEST 115 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,07/06/2012 06:28:29 AM,06/06/2012 06:38:40 AM,10 MANHATTAN,MANHATTAN,997385,231392,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80178377696197,-73.95255681695033,"(40.80178377696197, -73.95255681695033)"
23374344,06/06/2012 12:00:00 AM,06/13/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11372,37-06 89 STREET,89 STREET,37 AVENUE,NYCTA SUBWAY,,,ADDRESS,JACKSON HEIGHTS,,N/A,Closed,07/06/2012 03:12:30 PM,06/13/2012 12:00:00 AM,03 QUEENS,QUEENS,1018125,212554,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.750023297237114,-73.87773966161089,"(40.750023297237114, -73.87773966161089)"
23374346,06/06/2012 12:00:00 AM,05/23/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10462,1980 UNION PORT ROAD,UNION PORT ROAD,SAGAMORE STREET,WHITE PLAINS ROAD,,,ADDRESS,BRONX,,N/A,Pending,07/06/2012 09:39:07 PM,06/06/2012 09:48:13 PM,11 BRONX,BRONX,1020622,249124,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85038791451787,-73.86852950607152,"(40.85038791451787, -73.86852950607152)"
23374347,06/06/2012 12:00:00 AM,06/12/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11106,10 STREET,10 STREET,34 AVENUE,35 AVENUE,,,BLOCKFACE,ASTORIA,,N/A,Closed,07/06/2012 08:39:31 PM,06/12/2012 12:00:00 AM,Unspecified QUEENS,QUEENS,1001103,217637,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76402365758002,-73.93916203399814,"(40.76402365758002, -73.93916203399814)"
23374669,06/06/2012 12:00:00 AM,07/05/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10451,180 EAST 163 STREET,EAST 163 STREET,GRAND CONCOURSE,SHERIDAN AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/06/2012 09:57:54 PM,07/05/2012 04:18:26 AM,04 BRONX,BRONX,1006152,241061,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82830508448664,-73.92085916575108,"(40.82830508448664, -73.92085916575108)"
23374670,06/06/2012 12:00:00 AM,06/29/2012 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226,58 LINDEN BOULEVARD,LINDEN BOULEVARD,FLATBUSH AVENUE,CATON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/06/2012 10:36:19 AM,06/29/2012 12:00:00 AM,14 BROOKLYN,BROOKLYN,996146,176911,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65224851276126,-73.9571283523581,"(40.65224851276126, -73.9571283523581)"
