20757365,07/02/2011 12:00:00 AM,07/08/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,1139 FTELEY AVENUE,FTELEY AVENUE,WATSON AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,08/01/2011 09:47:23 PM,08/08/2011 12:00:00 AM,09 BRONX,BRONX,1019879,240947,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82794748085439,-73.87125859461455,"(40.82794748085439, -73.87125859461455)"
20757422,07/02/2011 12:00:00 AM,07/05/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11228,7903 7 AVENUE,7 AVENUE,79 STREET,80 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,08/01/2011 08:13:50 PM,07/05/2011 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,978944,166433,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62349504039375,-74.01911390034923,"(40.62349504039375, -74.01911390034923)"
20757431,07/02/2011 12:00:00 AM,07/13/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11433,168-31 93 AVENUE,93 AVENUE,168 PLACE,170 STREET,,,ADDRESS,JAMAICA,,N/A,Closed,08/01/2011 05:34:43 PM,07/15/2011 12:00:00 AM,12 QUEENS,QUEENS,1042360,196256,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70516333657739,-73.79041264136072,"(40.70516333657739, -73.79041264136072)"
20758982,07/03/2011 12:00:00 AM,07/12/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211,111 CLYMER STREET,CLYMER STREET,JULIANA PLACE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/02/2011 03:16:36 AM,08/01/2011 12:00:00 AM,01 BROOKLYN,BROOKLYN,994035,196451,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.705883965168695,-73.96470775128583,"(40.705883965168695, -73.96470775128583)"
20759200,07/03/2011 12:00:00 AM,07/13/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11423,184-07 JAMAICA AVENUE,JAMAICA AVENUE,184 STREET,184 PLACE,,,ADDRESS,HOLLIS,,N/A,Closed,08/02/2011 02:03:47 PM,08/10/2011 12:00:00 AM,12 QUEENS,QUEENS,1046429,197739,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70920615048142,-73.7757232049646,"(40.70920615048142, -73.7757232049646)"
20759382,07/03/2011 12:00:00 AM,07/08/2011 03:34:35 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10455,626 PROSPECT AVENUE,PROSPECT AVENUE,BECK STREET,EAST 152 STREET,,,ADDRESS,BRONX,,N/A,Closed,08/02/2011 01:15:55 PM,07/12/2011 12:00:00 AM,02 BRONX,BRONX,1010935,236103,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.814683628219505,-73.90359597047572,"(40.814683628219505, -73.90359597047572)"
20759416,07/03/2011 12:00:00 AM,07/06/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11234,7264 BERGEN COURT,BERGEN COURT,EAST 72 STREET,BERGEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/02/2011 12:07:41 PM,07/06/2011 12:00:00 AM,18 BROOKLYN,BROOKLYN,1009173,167234,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62566014864287,-73.91021649613681,"(40.62566014864287, -73.91021649613681)"
20759489,07/03/2011 12:00:00 AM,07/06/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11234,7262 BERGEN COURT,BERGEN COURT,EAST 72 STREET,BERGEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/02/2011 11:30:31 AM,07/07/2011 12:00:00 AM,18 BROOKLYN,BROOKLYN,1009165,167222,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.625627233680405,-73.91024535989577,"(40.625627233680405, -73.91024535989577)"
20759723,07/03/2011 12:00:00 AM,07/26/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11378,53-04 46 STREET,46 STREET,53 AVENUE,54 AVENUE,,,ADDRESS,MASPETH,,N/A,Closed,08/02/2011 11:56:56 PM,07/26/2011 12:00:00 AM,Unspecified QUEENS,QUEENS,1005983,206057,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73222883457007,-73.92158305918525,"(40.73222883457007, -73.92158305918525)"
20759726,07/04/2011 12:00:00 AM,06/29/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11217,24 FORT GREENE PLACE,FORT GREENE PLACE,DE KALB AVENUE,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,08/03/2011 12:22:26 AM,07/04/2011 12:25:27 AM,Unspecified BROOKLYN,BROOKLYN,990644,190269,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68891891488925,-73.97694417776232,"(40.68891891488925, -73.97694417776232)"
20759998,07/03/2011 12:00:00 AM,07/11/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10467,3150 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,BEND,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Closed,08/02/2011 04:20:25 PM,07/12/2011 12:00:00 AM,07 BRONX,BRONX,1017336,257918,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87453769186875,-73.88036367689082,"(40.87453769186875, -73.88036367689082)"
20760061,07/03/2011 12:00:00 AM,06/30/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205,100 FRANKLIN AVENUE,FRANKLIN AVENUE,PARK AVENUE,MYRTLE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/02/2011 11:01:48 PM,08/25/2011 12:00:00 AM,03 BROOKLYN,BROOKLYN,995811,192807,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69587989673197,-73.95830838328669,"(40.69587989673197, -73.95830838328669)"
