21696563,10/20/2011 12:00:00 AM,10/25/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,45 OCEAN AVENUE,OCEAN AVENUE,BEND,EAST LAKE DRIVE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/19/2011 09:49:23 AM,10/25/2011 12:00:00 AM,09 BROOKLYN,BROOKLYN,994516,180355,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66170357630089,-73.96299741816166,"(40.66170357630089, -73.96299741816166)"
21696565,10/20/2011 12:00:00 AM,11/09/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10025,314 WEST 100 STREET,WEST 100 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,11/19/2011 01:57:24 PM,11/09/2011 12:00:00 AM,07 MANHATTAN,MANHATTAN,992059,230011,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79799962141907,-73.971795756051,"(40.79799962141907, -73.971795756051)"
21696579,10/20/2011 12:00:00 AM,10/27/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10032,510 WEST 157 STREET,WEST 157 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,11/19/2011 03:21:29 PM,10/27/2011 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000121,242808,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.833112993651646,-73.94264748128144,"(40.833112993651646, -73.94264748128144)"
21696580,10/20/2011 12:00:00 AM,11/01/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10031,501 WEST 148 STREET,WEST 148 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,11/19/2011 04:31:46 PM,11/01/2011 12:00:00 AM,09 MANHATTAN,MANHATTAN,999026,240702,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.827334528188814,-73.94660908486706,"(40.827334528188814, -73.94660908486706)"
21697505,10/20/2011 12:00:00 AM,08/08/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10021,317 EAST 73 STREET,EAST 73 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/19/2011 09:22:49 AM,08/08/2011 12:00:00 AM,08 MANHATTAN,MANHATTAN,996096,219530,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.769227578564916,-73.95723355901069,"(40.769227578564916, -73.95723355901069)"
21697707,10/20/2011 12:00:00 AM,10/24/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,43 WINANT STREET,WINANT STREET,RICHMOND TERRACE,LA SALLE STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,11/19/2011 09:46:50 PM,10/24/2011 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,943621,171227,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63656196622673,-74.14638731186213,"(40.63656196622673, -74.14638731186213)"
21698045,10/20/2011 12:00:00 AM,11/01/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11436,144-10 120 AVENUE,120 AVENUE,144 STREET,145 STREET,,,ADDRESS,JAMAICA,,N/A,Closed,11/19/2011 07:57:17 PM,11/01/2011 12:00:00 AM,12 QUEENS,QUEENS,1040912,185850,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67661073394971,-73.79572269811656,"(40.67661073394971, -73.79572269811656)"
21698336,10/20/2011 12:00:00 AM,11/15/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11434,165-29 144 TERRACE,144 TERRACE,ROCKAWAY BOULEVARD,167 STREET,,,ADDRESS,JAMAICA,,N/A,Closed,11/19/2011 12:42:54 PM,11/15/2011 12:00:00 AM,13 QUEENS,QUEENS,1046247,181239,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.663918855004596,-73.7765314949366,"(40.663918855004596, -73.7765314949366)"
21698337,10/20/2011 12:00:00 AM,10/21/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11219,6324 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,63 STREET,64 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/19/2011 01:30:15 PM,10/21/2011 12:00:00 AM,11 BROOKLYN,BROOKLYN,984991,166997,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62504466023824,-73.99733062026215,"(40.62504466023824, -73.99733062026215)"
21698338,10/20/2011 12:00:00 AM,11/15/2011 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11412,200-20 120 AVENUE,120 AVENUE,201 STREET,201 STREET,,,ADDRESS,SAINT ALBANS,,N/A,Closed,11/19/2011 04:21:15 PM,11/15/2011 12:00:00 AM,12 QUEENS,QUEENS,1053662,190990,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69062801201006,-73.74970379836331,"(40.69062801201006, -73.74970379836331)"
