36637906,07/07/2017 12:00:00 AM,07/27/2017 03:38:01 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,100 JUSTIN AVENUE,JUSTIN AVENUE,,,,,LATLONG,STATEN ISLAND,,N/A,Closed,08/06/2017 05:51:00 PM,07/27/2017 03:38:01 PM,Unspecified STATEN ISLAND,STATEN ISLAND,946695,141812,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55583739124142,-74.13514811645338,"(40.55583739124142, -74.13514811645338)"
36637929,07/07/2017 12:00:00 AM,06/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,31 WEST  124 STREET,WEST  124 STREET,5 AVENUE,MT MORRIS PARK WEST,,,ADDRESS,NEW YORK,,N/A,Pending,08/06/2017 12:57:25 PM,07/07/2017 01:09:59 PM,10 MANHATTAN,MANHATTAN,999798,233004,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80620435651949,-73.94383741036015,"(40.80620435651949, -73.94383741036015)"
36637928,07/07/2017 12:00:00 AM,07/27/2017 03:37:37 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,98 JUSTIN AVENUE,JUSTIN AVENUE,,,,,LATLONG,STATEN ISLAND,,N/A,Closed,08/06/2017 05:52:07 PM,07/27/2017 03:37:37 PM,Unspecified STATEN ISLAND,STATEN ISLAND,946682,141826,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55587576345196,-74.13519497686858,"(40.55587576345196, -74.13519497686858)"
36637930,07/07/2017 12:00:00 AM,06/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11216,1208 PACIFIC STREET,PACIFIC STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/06/2017 10:38:15 PM,06/13/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,997673,186206,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67775903854454,-73.95160673660112,"(40.67775903854454, -73.95160673660112)"
36284412,05/26/2017 12:00:00 AM,06/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,96 GEORGE STREET,GEORGE STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/25/2017 10:03:21 PM,06/07/2017 12:00:00 AM,04 BROOKLYN,BROOKLYN,1003572,195244,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70255534905326,-73.93031345582467,"(40.70255534905326, -73.93031345582467)"
36638941,07/07/2017 12:00:00 AM,05/24/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,3 HERKIMER PLACE,HERKIMER PLACE,PERRY PLACE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/06/2017 09:30:37 PM,07/07/2017 09:36:27 PM,03 BROOKLYN,BROOKLYN,997674,186681,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67906280435392,-73.9516021851931,"(40.67906280435392, -73.9516021851931)"
36638940,07/07/2017 12:00:00 AM,07/14/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,60 WEST  106 STREET,WEST  106 STREET,MANHATTAN AVENUE,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,08/06/2017 07:49:01 AM,07/14/2017 12:00:00 AM,07 MANHATTAN,MANHATTAN,994792,230315,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79883118064003,-73.96192433626103,"(40.79883118064003, -73.96192433626103)"
36638943,07/07/2017 12:00:00 AM,07/17/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11385,,,,,FRESH POND ROAD,MYRTLE AVENUE,INTERSECTION,Ridgewood,,N/A,Closed,08/06/2017 09:28:20 AM,07/17/2017 12:00:00 AM,05 QUEENS,QUEENS,1013482,194614,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70079895970143,-73.89457490591484,"(40.70079895970143, -73.89457490591484)"
36638963,07/07/2017 12:00:00 AM,08/07/2017 12:36:25 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,,,SOMMER AVENUE,ARLENE STREET,SOMMER AVENUE,ARLENE STREET,INTERSECTION,STATEN ISLAND,,N/A,Closed,08/06/2017 11:01:56 AM,08/07/2017 12:36:25 PM,Unspecified STATEN ISLAND,STATEN ISLAND,938295,160694,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60762510086404,-74.16550527767082,"(40.60762510086404, -74.16550527767082)"
36638962,07/07/2017 12:00:00 AM,07/15/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11238,17 EASTERN PARKWAY,EASTERN PARKWAY,BEND,UNDERHILL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/06/2017 08:55:34 AM,07/15/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,993107,184493,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67306298583131,-73.96807055486065,"(40.67306298583131, -73.96807055486065)"
