28334744,06/24/2014 12:00:00 AM,06/12/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11216,MONROE STREET,MONROE STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Pending,07/24/2014 10:01:07 AM,06/24/2014 10:11:01 AM,Unspecified BROOKLYN,BROOKLYN,997446,188937,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685255352973485,-73.95241978004415,"(40.685255352973485, -73.95241978004415)"
28334830,06/24/2014 12:00:00 AM,07/02/2014 12:33:04 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10466,1046 EAST 223 STREET,EAST 223 STREET,PAULDING AVENUE,LACONIA AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/24/2014 04:23:45 PM,07/02/2014 12:33:04 PM,12 BRONX,BRONX,1025295,261123,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88330098725658,-73.85156498301899,"(40.88330098725658, -73.85156498301899)"
28335876,06/25/2014 12:00:00 AM,07/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11103,30-61 49 STREET,49 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,07/25/2014 02:04:36 PM,07/10/2014 12:00:00 AM,01 QUEENS,QUEENS,1009475,215846,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75908790201411,-73.9089465302048,"(40.75908790201411, -73.9089465302048)"
28335881,06/26/2014 12:00:00 AM,07/01/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,156-08 RIVERSIDE DRIVE WEST,RIVERSIDE DRIVE WEST,BEND,WEST 158 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/26/2014 12:08:05 AM,07/01/2014 12:00:00 AM,12 MANHATTAN,MANHATTAN,998393,243527,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83508937720585,-73.94889038145108,"(40.83508937720585, -73.94889038145108)"
28335901,06/25/2014 12:00:00 AM,03/24/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10003,11 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,07/25/2014 09:48:21 PM,06/25/2014 09:56:43 PM,03 MANHATTAN,MANHATTAN,987263,204955,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.729230301372425,-73.98912899368582,"(40.729230301372425, -73.98912899368582)"
28335956,06/25/2014 12:00:00 AM,06/13/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10310,193 GREENLEAF AVENUE,GREENLEAF AVENUE,ARTHUR COURT,EGBERT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/25/2014 02:50:42 PM,06/25/2014 02:59:27 PM,01 STATEN ISLAND,STATEN ISLAND,949174,167198,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.625526954923465,-74.12635880261361,"(40.625526954923465, -74.12635880261361)"
28335957,06/25/2014 12:00:00 AM,07/09/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,516 WEST 135 STREET,WEST 135 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,07/25/2014 05:58:34 PM,07/09/2014 12:00:00 AM,09 MANHATTAN,MANHATTAN,997277,237749,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81923213407316,-73.95293457233953,"(40.81923213407316, -73.95293457233953)"
28335958,06/25/2014 12:00:00 AM,03/31/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009,367 EAST 10 STREET,EAST 10 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,N/A,Pending,07/25/2014 02:57:29 PM,06/25/2014 03:01:35 PM,03 MANHATTAN,MANHATTAN,990096,203946,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72645942376416,-73.97890831034563,"(40.72645942376416, -73.97890831034563)"
28336152,06/25/2014 12:00:00 AM,07/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10455,,,,,TRINITY AVENUE,EAST 149 STREET,INTERSECTION,BRONX,,N/A,Closed,07/25/2014 05:21:04 PM,07/10/2014 12:00:00 AM,01 BRONX,BRONX,1009158,235645,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81343173578642,-73.91001737542345,"(40.81343173578642, -73.91001737542345)"
28336659,06/25/2014 12:00:00 AM,07/25/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,204 ELLERY STREET,ELLERY STREET,DELMONICO PLACE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/25/2014 11:25:31 AM,07/25/2014 12:00:00 AM,03 BROOKLYN,BROOKLYN,999577,193906,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69889067426475,-73.94472482611027,"(40.69889067426475, -73.94472482611027)"
