34527025,10/12/2016 12:00:00 AM,10/06/2016 04:07:55 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10011,258 WEST 22ND STREET,WEST 22ND STREET,,,,,LATLONG,NEW YORK,,N/A,Pending,11/11/2016 10:59:36 PM,10/06/2016 04:07:55 PM,Unspecified MANHATTAN,MANHATTAN,984725,210366,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744082659461306,-73.9982858018128,"(40.744082659461306, -73.9982858018128)"
34527026,10/12/2016 12:00:00 AM,10/13/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,345 LINCOLN PL,LINCOLN PL,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/11/2016 09:40:14 AM,10/13/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,994035,184623,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.673418829527826,-73.9647249306583,"(40.673418829527826, -73.9647249306583)"
34527032,10/12/2016 12:00:00 AM,10/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11201,59 MIDDAGH STREET,MIDDAGH STREET,HICKS STREET,HENRY STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/11/2016 09:51:41 PM,10/14/2016 12:00:00 AM,02 BROOKLYN,BROOKLYN,986314,194406,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70027608989515,-73.99255625221275,"(40.70027608989515, -73.99255625221275)"
34527033,10/12/2016 12:00:00 AM,10/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11207,648 CHAUNCEY STREET,CHAUNCEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/11/2016 04:05:57 PM,10/14/2016 12:00:00 AM,04 BROOKLYN,BROOKLYN,1009413,188275,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683412383863455,-73.90927340550009,"(40.683412383863455, -73.90927340550009)"
34527992,10/13/2016 12:00:00 AM,10/26/2016 11:39:22 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1474 GRAND CONCOURSE,GRAND CONCOURSE,,,,,LATLONG,BRONX,,N/A,Closed,11/12/2016 10:15:41 PM,10/26/2016 11:39:22 AM,Unspecified BRONX,BRONX,1008441,245568,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.840669519968465,-73.91257182878485,"(40.840669519968465, -73.91257182878485)"
34527993,10/13/2016 12:00:00 AM,09/15/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11385,86-29 77TH AVENUE,77TH AVENUE,,,,,LATLONG,RIDGEWOOD,,N/A,Pending,11/12/2016 09:10:29 PM,10/13/2016 09:13:10 PM,Unspecified QUEENS,QUEENS,1022455,196827,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70683892653964,-73.86220130836504,"(40.70683892653964, -73.86220130836504)"
34528013,10/13/2016 12:00:00 AM,10/28/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11435,146-52-146 105TH AVENUE,105TH AVENUE,,,,,LATLONG,JAMAICA,,N/A,Closed,11/12/2016 09:02:45 PM,10/28/2016 12:00:00 AM,Unspecified QUEENS,QUEENS,1038592,192668,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69533908287894,-73.80403172197563,"(40.69533908287894, -73.80403172197563)"
34528067,10/13/2016 12:00:00 AM,10/21/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10038,250 FRONT STREET,FRONT STREET,PECK SLIP,DOVER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/12/2016 09:44:01 PM,10/21/2016 12:00:00 AM,01 MANHATTAN,MANHATTAN,983995,197273,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70814556771153,-74.00091975764045,"(40.70814556771153, -74.00091975764045)"
34528100,10/13/2016 12:00:00 AM,10/25/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10462,1608 PAULDING AVENUE,PAULDING AVENUE,PIERCE AVENUE,VAN NEST AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/12/2016 05:30:16 PM,10/25/2016 12:00:00 AM,11 BRONX,BRONX,1024841,247415,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84567883243412,-73.8532898512358,"(40.84567883243412, -73.8532898512358)"
34528101,10/13/2016 12:00:00 AM,10/20/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233,1530 EASTERN PARKWAY,EASTERN PARKWAY,ST JOHNS PLACE,SARATOGA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/12/2016 04:36:09 PM,10/20/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1007121,183554,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67046052951739,-73.91755335467776,"(40.67046052951739, -73.91755335467776)"
