30202158,03/17/2015 12:00:00 AM,03/26/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10461,1610 MAHAN AVENUE,MAHAN AVENUE,WATERSTONE DRIVE,ROBERTS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,04/16/2015 04:41:47 PM,03/26/2015 12:00:00 AM,10 BRONX,BRONX,1031898,247208,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84507541899949,-73.8277849032283,"(40.84507541899949, -73.8277849032283)"
30202214,03/17/2015 12:00:00 AM,03/12/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10013,366 BROOME STREET,BROOME STREET,ELIZABETH STREET,MOTT STREET,,,ADDRESS,NEW YORK,,N/A,Pending,04/16/2015 03:55:02 PM,03/17/2015 04:08:16 PM,02 MANHATTAN,MANHATTAN,985427,201621,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720079715094954,-73.99575392710035,"(40.720079715094954, -73.99575392710035)"
30202221,03/17/2015 12:00:00 AM,03/26/2015 11:24:26 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10040,73 ELLWOOD STREET,ELLWOOD STREET,WEST 196 STREET,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,04/16/2015 03:21:33 PM,03/26/2015 11:24:26 AM,12 MANHATTAN,MANHATTAN,1003907,252992,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86105745003592,-73.9289362856353,"(40.86105745003592, -73.9289362856353)"
30202321,03/17/2015 12:00:00 AM,04/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11214,2044 21 DRIVE,21 DRIVE,BAY 25 STREET,20 LANE,,,ADDRESS,BROOKLYN,,N/A,Closed,04/16/2015 07:22:15 AM,04/01/2015 08:46:49 AM,11 BROOKLYN,BROOKLYN,983506,157310,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59845583921303,-74.00267911965143,"(40.59845583921303, -74.00267911965143)"
30202322,03/17/2015 12:00:00 AM,04/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10463,3250 ARLINGTON AVENUE,ARLINGTON AVENUE,WEST 232 STREET,WEST 235 STREET,,,ADDRESS,BRONX,,N/A,Closed,04/16/2015 05:46:54 PM,04/22/2015 12:00:00 AM,08 BRONX,BRONX,1008537,261727,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88502080685359,-73.91216631997625,"(40.88502080685359, -73.91216631997625)"
30202391,03/17/2015 10:50:36 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,2055 GRAND CONCOURSE,GRAND CONCOURSE,,,,,LATLONG,BRONX,,N/A,Pending,04/16/2015 10:50:36 PM,04/08/2015 04:20:05 AM,05 BRONX,BRONX,1010833,250015,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85286834205989,-73.90390932968609,"(40.85286834205989, -73.90390932968609)"
30202402,03/17/2015 12:00:00 AM,03/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11105,22-79 STEINWAY STREET,STEINWAY STREET,DITMARS BOULEVARD,23 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,04/16/2015 10:43:29 PM,03/24/2015 12:00:00 AM,01 QUEENS,QUEENS,1009849,220404,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77159735201761,-73.90757916260694,"(40.77159735201761, -73.90757916260694)"
30202403,03/17/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11419,104-54 118 STREET,118 STREET,LIBERTY AVENUE,107 AVENUE,,,ADDRESS,South Richmond Hill,,N/A,Assigned,04/16/2015 07:29:07 PM,04/09/2015 10:52:17 AM,10 QUEENS,QUEENS,1032811,189146,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685705633413725,-73.82490450980912,"(40.685705633413725, -73.82490450980912)"
30203363,03/18/2015 12:00:00 AM,03/26/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10003,216 EAST    5 STREET,EAST    5 STREET,COOPER SQUARE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,04/17/2015 06:25:36 PM,03/26/2015 12:00:00 AM,03 MANHATTAN,MANHATTAN,986834,204318,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72748202753226,-73.99067708484938,"(40.72748202753226, -73.99067708484938)"
30203412,03/18/2015 12:00:00 AM,03/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10457,2119 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST 180 STREET,BEND,,,ADDRESS,BRONX,,N/A,Pending,04/17/2015 05:24:37 PM,03/18/2015 05:29:39 PM,05 BRONX,BRONX,1012305,250183,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.853324897148546,-73.89858773194237,"(40.853324897148546, -73.89858773194237)"
